time,flow
2022-08-27 00:00:00,0.9038305084745762
2022-08-27 01:00:00,0.0
2022-08-27 02:00:00,
2022-08-27 03:00:00,
2022-08-27 04:00:00,
2022-08-27 05:00:00,
2022-08-27 06:00:00,8.417
2022-08-27 07:00:00,10.385271186440676
2022-08-27 08:00:00,13.47257627118644
2022-08-27 09:00:00,15.572118644067798
2022-08-27 10:00:00,12.4735593220339
2022-08-27 11:00:00,12.850728813559323
2022-08-27 12:00:00,15.068966101694915
2022-08-27 13:00:00,13.825322033898306
2022-08-27 14:00:00,13.203474576271187
2022-08-27 15:00:00,3.6353559322033897
2022-08-27 16:00:00,3.812542372881356
2022-08-27 17:00:00,13.221525423728814
2022-08-27 18:00:00,12.359254237288136
2022-08-27 19:00:00,11.556322033898306
2022-08-27 20:00:00,12.373016949152543
2022-08-27 21:00:00,10.576999999999998
2022-08-27 22:00:00,5.507288135593219
2022-08-27 23:00:00,6.502724137931033
2022-08-28 00:00:00,0.0
2022-08-28 01:00:00,0.0
2022-08-28 02:00:00,
2022-08-28 03:00:00,
2022-08-28 04:00:00,
2022-08-28 05:00:00,
2022-08-28 06:00:00,5.562
2022-08-28 07:00:00,8.732033898305083
2022-08-28 08:00:00,10.751363636363635
2022-08-28 09:00:00,14.116677966101696
2022-08-28 10:00:00,12.281830508474577
2022-08-28 11:00:00,13.805220338983052
2022-08-28 12:00:00,15.546661016949153
2022-08-28 13:00:00,15.405881355932204
2022-08-28 14:00:00,11.065847457627118
2022-08-28 15:00:00,2.941508474576271
2022-08-28 16:00:00,5.886186440677966
2022-08-28 17:00:00,11.740542372881354
2022-08-28 18:00:00,9.789033898305085
2022-08-28 19:00:00,9.928101694915254
2022-08-28 20:00:00,9.402711864406779
2022-08-28 21:00:00,8.023724137931035
2022-08-28 22:00:00,7.5937068965517245
2022-08-28 23:00:00,7.866796610169492
2022-08-29 00:00:00,0.0
2022-08-29 01:00:00,0.0
2022-08-29 02:00:00,
2022-08-29 03:00:00,
2022-08-29 04:00:00,
2022-08-29 05:00:00,
2022-08-29 06:00:00,8.304875
2022-08-29 07:00:00,11.83064406779661
2022-08-29 08:00:00,15.511762711864408
2022-08-29 09:00:00,15.599677966101696
2022-08-29 10:00:00,11.898457627118644
2022-08-29 11:00:00,10.089169491525423
2022-08-29 12:00:00,11.417559322033897
2022-08-29 13:00:00,12.870847457627118
2022-08-29 14:00:00,9.85922033898305
2022-08-29 15:00:00,2.538966101694915
2022-08-29 16:00:00,6.454827586206896
2022-08-29 17:00:00,9.798949152542374
2022-08-29 18:00:00,9.632627118644066
2022-08-29 19:00:00,10.511864406779662
2022-08-29 20:00:00,12.241677966101696
2022-08-29 21:00:00,11.147241379310346
2022-08-29 22:00:00,8.954067796610168
2022-08-29 23:00:00,9.218406779661018
2022-08-30 00:00:00,0.16128813559322036
2022-08-30 01:00:00,0.0
2022-08-30 02:00:00,
2022-08-30 03:00:00,
2022-08-30 04:00:00,
2022-08-30 05:00:00,
2022-08-30 06:00:00,10.76575
2022-08-30 07:00:00,12.342305084745764
2022-08-30 08:00:00,16.919542372881356
2022-08-30 09:00:00,16.228898305084744
2022-08-30 10:00:00,13.339084745762712
2022-08-30 11:00:00,12.886965517241379
2022-08-30 12:00:00,13.485338983050847
2022-08-30 13:00:00,13.720474576271187
2022-08-30 14:00:00,14.411169491525424
2022-08-30 15:00:00,3.3002372881355932
2022-08-30 16:00:00,5.695263157894737
2022-08-30 17:00:00,9.082271186440678
2022-08-30 18:00:00,10.18135593220339
2022-08-30 19:00:00,9.942551724137932
2022-08-30 20:00:00,12.750135593220337
2022-08-30 21:00:00,11.362745454545452
2022-08-30 22:00:00,10.242254237288133
